17-02-2021@11:30:01 -0100,mean_dust_voltage,0.224939,mean_dust_density,7.644916
17-02-2021@00:00:01 -0100,mean_dust_voltage,0.205493,mean_dust_density,6.306149
17-02-2021@00:30:01 -0100,mean_dust_voltage,0.201367,mean_dust_density,5.554976
17-02-2021@13:00:01 -0100,mean_dust_voltage,0.213831,mean_dust_density,7.522750
17-02-2021@13:30:01 -0100,mean_dust_voltage,0.220288,mean_dust_density,8.346676
17-02-2021@14:00:01 -0100,mean_dust_voltage,0.199597,mean_dust_density,5.720700
17-02-2021@14:30:02 -0100,mean_dust_voltage,0.216907,mean_dust_density,7.653706
17-02-2021@15:00:01 -0100,mean_dust_voltage,0.219885,mean_dust_density,7.903902
17-02-2021@15:30:01 -0100,mean_dust_voltage,0.220557,mean_dust_density,7.862299
17-02-2021@16:00:01 -0100,mean_dust_voltage,0.209656,mean_dust_density,6.689643
17-02-2021@16:30:01 -0100,mean_dust_voltage,0.226013,mean_dust_density,9.022461
17-02-2021@17:00:01 -0100,mean_dust_voltage,0.237903,mean_dust_density,10.694630
17-02-2021@17:30:01 -0100,mean_dust_voltage,0.218103,mean_dust_density,7.219038
17-02-2021@18:00:01 -0100,mean_dust_voltage,0.219153,mean_dust_density,6.913862
17-02-2021@18:30:01 -0100,mean_dust_voltage,0.178894,mean_dust_density,4.655563
17-02-2021@19:00:01 -0100,mean_dust_voltage,0.201623,mean_dust_density,6.282125
17-02-2021@19:30:01 -0100,mean_dust_voltage,0.196802,mean_dust_density,4.838863
17-02-2021@20:00:01 -0100,mean_dust_voltage,0.210486,mean_dust_density,6.692183
17-02-2021@20:30:01 -0100,mean_dust_voltage,0.192737,mean_dust_density,4.130563
17-02-2021@21:00:01 -0100,mean_dust_voltage,0.200781,mean_dust_density,5.922847
17-02-2021@21:30:01 -0100,mean_dust_voltage,0.206934,mean_dust_density,5.939449
17-02-2021@22:00:01 -0100,mean_dust_voltage,0.219287,mean_dust_density,7.623238
17-02-2021@22:30:01 -0100,mean_dust_voltage,0.186340,mean_dust_density,4.487888
17-02-2021@23:00:01 -0100,mean_dust_voltage,0.201111,mean_dust_density,5.684762
17-02-2021@23:30:01 -0100,mean_dust_voltage,0.184973,mean_dust_density,2.881834
18-02-2021@00:00:01 -0100,mean_dust_voltage,0.191443,mean_dust_density,4.034567
